from,to,weight,id,periodo_base,categoria,periodo
Patron_t0,TFSR_t1,0.1,Patron_t0 - TFSR_t1,t_anterior,Patron,2022_t3-t4
Cuenta_propia_t0,Asalariado_t1,19.5,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2022_t3-t4
Cuenta_propia_t0,Cuenta_propia_t1,74.9,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2022_t3-t4
Cuenta_propia_t0,Patron_t1,5,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2022_t3-t4
Cuenta_propia_t0,TFSR_t1,0.5,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2022_t3-t4
Asalariado_t0,Asalariado_t1,93.3,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2022_t3-t4
Asalariado_t0,Cuenta_propia_t1,6,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2022_t3-t4
Asalariado_t0,Patron_t1,0.6,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2022_t3-t4
Asalariado_t0,TFSR_t1,0,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2022_t3-t4
Patron_t0,Asalariado_t1,14.9,Patron_t0 - Asalariado_t1,t_anterior,Patron,2022_t4-t1
Patron_t0,Patron_t1,43.1,Patron_t0 - Patron_t1,t_anterior,Patron,2022_t4-t1
Patron_t0,Cuenta_propia_t1,40.3,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2022_t4-t1
Patron_t0,TFSR_t1,1.8,Patron_t0 - TFSR_t1,t_anterior,Patron,2022_t4-t1
Cuenta_propia_t0,Cuenta_propia_t1,75.6,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2022_t4-t1
Cuenta_propia_t0,Asalariado_t1,18.5,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2022_t4-t1
Cuenta_propia_t0,Patron_t1,5.4,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2022_t4-t1
Cuenta_propia_t0,TFSR_t1,0.4,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2022_t4-t1
Asalariado_t0,Asalariado_t1,93.7,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2022_t4-t1
Asalariado_t0,Cuenta_propia_t1,5.5,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2022_t4-t1
Asalariado_t0,Patron_t1,0.6,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2022_t4-t1
Asalariado_t0,TFSR_t1,0.2,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2022_t4-t1
Patron_t0,Cuenta_propia_t1,45.1,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2023_t1-t2
Patron_t0,Asalariado_t1,20.3,Patron_t0 - Asalariado_t1,t_anterior,Patron,2023_t1-t2
Patron_t0,Patron_t1,33.9,Patron_t0 - Patron_t1,t_anterior,Patron,2023_t1-t2
Patron_t0,TFSR_t1,0.6,Patron_t0 - TFSR_t1,t_anterior,Patron,2023_t1-t2
Cuenta_propia_t0,Cuenta_propia_t1,74.8,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2023_t1-t2
Cuenta_propia_t0,Asalariado_t1,18.5,Cuenta_propia_t0 - Asalariado_t1,t_anterior,Cuenta_propia,2023_t1-t2
Cuenta_propia_t0,TFSR_t1,0.8,Cuenta_propia_t0 - TFSR_t1,t_anterior,Cuenta_propia,2023_t1-t2
Cuenta_propia_t0,Patron_t1,5.9,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2023_t1-t2
Asalariado_t0,Asalariado_t1,93.7,Asalariado_t0 - Asalariado_t1,t_anterior,Asalariado,2023_t1-t2
Asalariado_t0,Cuenta_propia_t1,5.3,Asalariado_t0 - Cuenta_propia_t1,t_anterior,Asalariado,2023_t1-t2
Asalariado_t0,Patron_t1,0.8,Asalariado_t0 - Patron_t1,t_anterior,Asalariado,2023_t1-t2
Asalariado_t0,TFSR_t1,0.1,Asalariado_t0 - TFSR_t1,t_anterior,Asalariado,2023_t1-t2
Patron_t0,Cuenta_propia_t1,31.1,Patron_t0 - Cuenta_propia_t1,t_anterior,Patron,2023_t2-t3
Patron_t0,Patron_t1,49.5,Patron_t0 - Patron_t1,t_anterior,Patron,2023_t2-t3
Patron_t0,Asalariado_t1,19.3,Patron_t0 - Asalariado_t1,t_anterior,Patron,2023_t2-t3
Cuenta_propia_t0,Cuenta_propia_t1,74,Cuenta_propia_t0 - Cuenta_propia_t1,t_anterior,Cuenta_propia,2023_t2-t3
Cuenta_propia_t0,Patron_t1,6,Cuenta_propia_t0 - Patron_t1,t_anterior,Cuenta_propia,2023_t2-t3
