from,to,weight,id,periodo_base,categoria,periodo
Formal_t0,Formal_t1,93.6,Formal_t0 - Formal_t1,t_anterior,Formal,2017_t4
Formal_t0,Informal_t1,6.4,Formal_t0 - Informal_t1,t_anterior,Formal,2017_t4
Informal_t0,Informal_t1,81.3,Informal_t0 - Informal_t1,t_anterior,Informal,2017_t4
Informal_t0,Formal_t1,18.7,Informal_t0 - Formal_t1,t_anterior,Informal,2017_t4
Formal_t0,Formal_t1,92.7,Formal_t0 - Formal_t1,t_anterior,Formal,2018_t1
Formal_t0,Informal_t1,7.3,Formal_t0 - Informal_t1,t_anterior,Formal,2018_t1
Informal_t0,Informal_t1,82,Informal_t0 - Informal_t1,t_anterior,Informal,2018_t1
Informal_t0,Formal_t1,18,Informal_t0 - Formal_t1,t_anterior,Informal,2018_t1
Formal_t0,Formal_t1,93.4,Formal_t0 - Formal_t1,t_anterior,Formal,2018_t2
Formal_t0,Informal_t1,6.6,Formal_t0 - Informal_t1,t_anterior,Formal,2018_t2
Informal_t0,Informal_t1,79.8,Informal_t0 - Informal_t1,t_anterior,Informal,2018_t2
Informal_t0,Formal_t1,20.2,Informal_t0 - Formal_t1,t_anterior,Informal,2018_t2
Formal_t0,Formal_t1,93.9,Formal_t0 - Formal_t1,t_anterior,Formal,2018_t3
Formal_t0,Informal_t1,6.1,Formal_t0 - Informal_t1,t_anterior,Formal,2018_t3
Informal_t0,Informal_t1,82.5,Informal_t0 - Informal_t1,t_anterior,Informal,2018_t3
Informal_t0,Formal_t1,17.5,Informal_t0 - Formal_t1,t_anterior,Informal,2018_t3
Formal_t0,Formal_t1,94.1,Formal_t0 - Formal_t1,t_anterior,Formal,2018_t4
Formal_t0,Informal_t1,5.9,Formal_t0 - Informal_t1,t_anterior,Formal,2018_t4
Informal_t0,Informal_t1,83.8,Informal_t0 - Informal_t1,t_anterior,Informal,2018_t4
Informal_t0,Formal_t1,16.2,Informal_t0 - Formal_t1,t_anterior,Informal,2018_t4
Formal_t0,Formal_t1,93.1,Formal_t0 - Formal_t1,t_anterior,Formal,2019_t1
Formal_t0,Informal_t1,6.9,Formal_t0 - Informal_t1,t_anterior,Formal,2019_t1
Informal_t0,Informal_t1,82.6,Informal_t0 - Informal_t1,t_anterior,Informal,2019_t1
Informal_t0,Formal_t1,17.4,Informal_t0 - Formal_t1,t_anterior,Informal,2019_t1
Formal_t0,Formal_t1,95.4,Formal_t0 - Formal_t1,t_anterior,Formal,2019_t2
Formal_t0,Informal_t1,4.6,Formal_t0 - Informal_t1,t_anterior,Formal,2019_t2
Informal_t0,Informal_t1,73.9,Informal_t0 - Informal_t1,t_anterior,Informal,2019_t2
Informal_t0,Formal_t1,26.1,Informal_t0 - Formal_t1,t_anterior,Informal,2019_t2
Formal_t0,Formal_t1,95.8,Formal_t0 - Formal_t1,t_anterior,Formal,2019_t3
Formal_t0,Informal_t1,4.2,Formal_t0 - Informal_t1,t_anterior,Formal,2019_t3
Informal_t0,Formal_t1,21.1,Informal_t0 - Formal_t1,t_anterior,Informal,2019_t3
Informal_t0,Informal_t1,78.9,Informal_t0 - Informal_t1,t_anterior,Informal,2019_t3
Formal_t0,Formal_t1,94.8,Formal_t0 - Formal_t1,t_anterior,Formal,2019_t4
Formal_t0,Informal_t1,5.2,Formal_t0 - Informal_t1,t_anterior,Formal,2019_t4
Informal_t0,Informal_t1,79,Informal_t0 - Informal_t1,t_anterior,Informal,2019_t4
Informal_t0,Formal_t1,21,Informal_t0 - Formal_t1,t_anterior,Informal,2019_t4
Formal_t0,Formal_t1,94.7,Formal_t0 - Formal_t1,t_anterior,Formal,2020_t1
Formal_t0,Informal_t1,5.3,Formal_t0 - Informal_t1,t_anterior,Formal,2020_t1
Informal_t0,Informal_t1,82,Informal_t0 - Informal_t1,t_anterior,Informal,2020_t1
Informal_t0,Formal_t1,18,Informal_t0 - Formal_t1,t_anterior,Informal,2020_t1
Formal_t0,Formal_t1,95.5,Formal_t0 - Formal_t1,t_anterior,Formal,2020_t2
Formal_t0,Informal_t1,4.5,Formal_t0 - Informal_t1,t_anterior,Formal,2020_t2
Informal_t0,Informal_t1,83.5,Informal_t0 - Informal_t1,t_anterior,Informal,2020_t2
Informal_t0,Formal_t1,16.5,Informal_t0 - Formal_t1,t_anterior,Informal,2020_t2
Formal_t0,Formal_t1,95,Formal_t0 - Formal_t1,t_anterior,Formal,2020_t3
Formal_t0,Informal_t1,5,Formal_t0 - Informal_t1,t_anterior,Formal,2020_t3
Informal_t0,Informal_t1,80.3,Informal_t0 - Informal_t1,t_anterior,Informal,2020_t3
Informal_t0,Formal_t1,19.7,Informal_t0 - Formal_t1,t_anterior,Informal,2020_t3
Formal_t0,Formal_t1,94,Formal_t0 - Formal_t1,t_anterior,Formal,2020_t4
Formal_t0,Informal_t1,6,Formal_t0 - Informal_t1,t_anterior,Formal,2020_t4
Informal_t0,Informal_t1,76.8,Informal_t0 - Informal_t1,t_anterior,Informal,2020_t4
Informal_t0,Formal_t1,23.2,Informal_t0 - Formal_t1,t_anterior,Informal,2020_t4
Formal_t0,Formal_t1,94.6,Formal_t0 - Formal_t1,t_anterior,Formal,2021_t1
Formal_t0,Informal_t1,5.4,Formal_t0 - Informal_t1,t_anterior,Formal,2021_t1
Informal_t0,Informal_t1,79.7,Informal_t0 - Informal_t1,t_anterior,Informal,2021_t1
Informal_t0,Formal_t1,20.3,Informal_t0 - Formal_t1,t_anterior,Informal,2021_t1
Formal_t0,Formal_t1,95,Formal_t0 - Formal_t1,t_anterior,Formal,2021_t2
Formal_t0,Informal_t1,5,Formal_t0 - Informal_t1,t_anterior,Formal,2021_t2
Informal_t0,Formal_t1,19.8,Informal_t0 - Formal_t1,t_anterior,Informal,2021_t2
Informal_t0,Informal_t1,80.2,Informal_t0 - Informal_t1,t_anterior,Informal,2021_t2
Formal_t0,Informal_t1,6.2,Formal_t0 - Informal_t1,t_anterior,Formal,2021_t3
Formal_t0,Formal_t1,93.8,Formal_t0 - Formal_t1,t_anterior,Formal,2021_t3
Informal_t0,Informal_t1,81.7,Informal_t0 - Informal_t1,t_anterior,Informal,2021_t3
Informal_t0,Formal_t1,18.3,Informal_t0 - Formal_t1,t_anterior,Informal,2021_t3
Formal_t0,Formal_t1,94.1,Formal_t0 - Formal_t1,t_anterior,Formal,2021_t4
Formal_t0,Informal_t1,5.9,Formal_t0 - Informal_t1,t_anterior,Formal,2021_t4
Informal_t0,Formal_t1,22.9,Informal_t0 - Formal_t1,t_anterior,Informal,2021_t4
Informal_t0,Informal_t1,77.1,Informal_t0 - Informal_t1,t_anterior,Informal,2021_t4
Formal_t0,Formal_t1,91.9,Formal_t0 - Formal_t1,t_anterior,Formal,2022_t1
Formal_t0,Informal_t1,8.1,Formal_t0 - Informal_t1,t_anterior,Formal,2022_t1
Informal_t0,Informal_t1,78.5,Informal_t0 - Informal_t1,t_anterior,Informal,2022_t1
Informal_t0,Formal_t1,21.5,Informal_t0 - Formal_t1,t_anterior,Informal,2022_t1
Formal_t0,Formal_t1,92.9,Formal_t0 - Formal_t1,t_anterior,Formal,2022_t2
Formal_t0,Informal_t1,7.1,Formal_t0 - Informal_t1,t_anterior,Formal,2022_t2
Informal_t0,Informal_t1,77.8,Informal_t0 - Informal_t1,t_anterior,Informal,2022_t2
Informal_t0,Formal_t1,22.2,Informal_t0 - Formal_t1,t_anterior,Informal,2022_t2
Formal_t0,Formal_t1,92.2,Formal_t0 - Formal_t1,t_anterior,Formal,2022_t3
Formal_t0,Informal_t1,7.8,Formal_t0 - Informal_t1,t_anterior,Formal,2022_t3
Informal_t0,Informal_t1,77.8,Informal_t0 - Informal_t1,t_anterior,Informal,2022_t3
Informal_t0,Formal_t1,22.2,Informal_t0 - Formal_t1,t_anterior,Informal,2022_t3
Formal_t0,Formal_t1,94.2,Formal_t0 - Formal_t1,t_anterior,Formal,2022_t4
Formal_t0,Informal_t1,5.8,Formal_t0 - Informal_t1,t_anterior,Formal,2022_t4
Informal_t0,Formal_t1,20.5,Informal_t0 - Formal_t1,t_anterior,Informal,2022_t4
Informal_t0,Informal_t1,79.5,Informal_t0 - Informal_t1,t_anterior,Informal,2022_t4
Formal_t0,Formal_t1,93.7,Formal_t0 - Formal_t1,t_anterior,Formal,2023_t1
Formal_t0,Informal_t1,6.3,Formal_t0 - Informal_t1,t_anterior,Formal,2023_t1
Informal_t0,Informal_t1,77.3,Informal_t0 - Informal_t1,t_anterior,Informal,2023_t1
Informal_t0,Formal_t1,22.7,Informal_t0 - Formal_t1,t_anterior,Informal,2023_t1
